Date,BTC_usd,BTC_Volume
2021-08-18,44686.75,32194123075
2021-08-19,44741.88281,37204312299
2021-08-20,46723.12109,34706867452
2021-08-21,49327.07422,40585205312
2021-08-22,48869.10547,25370975378
2021-08-23,49291.67578,34305053719
2021-08-24,49562.34766,35361168834
2021-08-25,47727.25781,32646349931
2021-08-26,49002.64063,32666549568
2021-08-27,46894.55469,34511076995
2021-08-28,49072.58594,28568103401
2021-08-29,48911.25,25889650240
2021-08-30,48834.85156,31847007016
2021-08-31,47024.33984,34730363427
2021-09-01,47099.77344,39139399125
2021-09-02,48807.84766,39508070319
2021-09-03,49288.25,43206179619
2021-09-04,50009.32422,37471327794
2021-09-05,49937.85938,30322676319
2021-09-06,51769.00391,38884105426
2021-09-07,52660.48047,65210059683
2021-09-08,46827.76172,49007762488
2021-09-09,45774.74219,38672657013
2021-09-10,46396.66406,39154666597
2021-09-11,44869.83984,34499835245
2021-09-12,45206.62891,27881980161
2021-09-13,46057.21484,40969943253
2021-09-14,44960.05078,38652152880
2021-09-15,47098,30484496466
2021-09-16,48158.90625,31764293754
2021-09-17,47771.00391,28727713711
2021-09-18,47273.52734,28575630451
2021-09-19,48268.85547,26967722648
2021-09-20,47261.40625,43909845642
2021-09-21,43012.23438,48701090088
2021-09-22,40677.95313,38139709246
2021-09-23,43560.29688,34244064430
2021-09-24,44894.30078,42839345714
2021-09-25,42840.89063,31604717236
2021-09-26,42721.62891,30661222077
2021-09-27,43234.18359,30980029059
2021-09-28,42200.89844,30214940550
2021-09-29,41064.98438,30602359905
2021-09-30,41551.26953,31141681925
2021-10-01,43816.74219,42850641582
2021-10-02,48137.46875,30614346492
2021-10-03,47680.02734,26638115879
2021-10-04,48208.90625,33383173002
2021-10-05,49174.96094,35873904236
2021-10-06,51486.66406,49034730168
2021-10-07,55338.625,36807860413
2021-10-08,53802.14453,34800873924
2021-10-09,53929.78125,32491211414
2021-10-10,54952.82031,39527792364
2021-10-11,54734.125,42637331698
2021-10-12,57526.83203,41083758949
2021-10-13,56038.25781,41684252783
2021-10-14,57372.83203,36615791366
2021-10-15,57345.90234,51780081801
2021-10-16,61609.52734,34250964237
2021-10-17,60887.65234,29032367511
2021-10-18,61548.80469,38055562075
2021-10-19,62043.16406,40471196346
2021-10-20,64284.58594,40788955582
2021-10-21,66002.23438,45908121370
2021-10-22,62237.89063,38434082775
2021-10-23,60694.62891,26882546034
2021-10-24,61368.34375,27316183882
2021-10-25,60893.92578,31064911614
2021-10-26,63032.76172,34878965587
2021-10-27,60352,43657076893
2021-10-28,58470.73047,45257083247
2021-10-29,60624.87109,36856881767
2021-10-30,62239.36328,32157938616
2021-10-31,61850.48828,32241199927
2021-11-01,61320.44922,36150572843
2021-11-02,60963.25391,37746665647
2021-11-03,63254.33594,36124731509
2021-11-04,62941.80469,32615846901
2021-11-05,61460.07813,30605102446
2021-11-06,61068.875,29094934221
2021-11-07,61554.92188,24726754302
2021-11-08,63344.06641,41125608330
2021-11-09,67549.73438,42357991721
2021-11-10,66953.33594,48730828378
2021-11-11,64978.89063,35880633236
2021-11-12,64863.98047,36084893887
2021-11-13,64158.12109,30474228777
2021-11-14,64455.37109,25122092191
2021-11-15,65521.28906,30558763548
2021-11-16,63721.19531,46844335592
2021-11-17,60139.62109,39178392930
2021-11-18,60360.13672,41388338699
2021-11-19,56896.12891,38702407772
2021-11-20,58115.08203,30624264863
2021-11-21,59730.50781,26123447605
2021-11-22,58706.84766,35036121783
2021-11-23,56304.55469,37485803899
2021-11-24,57565.85156,36635566789
2021-11-25,57165.41797,34284016248
2021-11-26,58960.28516,41810748221
2021-11-27,53736.42969,30560857714
2021-11-28,54813.02344,28116886357
2021-11-29,57291.90625,32370840356
2021-11-30,57830.11328,36708594618
2021-12-01,56907.96484,36858195307
2021-12-02,57217.37109,32379968686
2021-12-03,56509.16406,39789134215
2021-12-04,53727.87891,61385677469
2021-12-05,49201.51953,37198201161
2021-12-06,49413.48047,37707308001
2021-12-07,50581.82813,33676814852
2021-12-08,50667.64844,28479699446
2021-12-09,50450.08203,29603577251
2021-12-10,47642.14453,30966005122
2021-12-11,47264.63281,25775869261
2021-12-12,49354.85547,21939223599
2021-12-13,50114.74219,32166727776
2021-12-14,46709.82422,34638619079
2021-12-15,48379.75391,36541828520
2021-12-16,48900.46484,27268150947
2021-12-17,47653.73047,32902725329
2021-12-18,46219.25391,26098292690
2021-12-19,46853.86719,25154053861
2021-12-20,46707.0625,30961902129
2021-12-21,46886.07813,27055803928
2021-12-22,48937.09766,24447979559
2021-12-23,48626.34375,28223878108
2021-12-24,50806.05078,24367912228
2021-12-25,50854.91797,19030650914
2021-12-26,50428.69141,20964372926
2021-12-27,50802.60938,24324345758
2021-12-28,50679.85938,33430376883
2021-12-29,47623.87109,30049226299
2021-12-30,46490.60547,26686491018
2021-12-31,47169.37109,36974172400
2022-01-01,46311.74609,24582667004
2022-01-02,47680.92578,27951569547
2022-01-03,47343.54297,33071628362
2022-01-04,46458.85156,42494677905
2022-01-05,45899.35938,36851084859
2022-01-06,43565.51172,30208048289
2022-01-07,43153.57031,84196607520
2022-01-08,41561.46484,28066355845
2022-01-09,41734.72656,21294384372
2022-01-10,41910.23047,32104232331
2022-01-11,41819.50781,26327648900
2022-01-12,42742.17969,33499938689
2022-01-13,43946.74219,47691135082
2022-01-14,42598.87109,23577403399
2022-01-15,43101.89844,18371348298
2022-01-16,43172.03906,17902097845
2022-01-17,43118.12109,21690904261
2022-01-18,42250.07422,22417209227
2022-01-19,42374.03906,23091543258
2022-01-20,41744.02734,20382033940
2022-01-21,40699.60547,43011992031
2022-01-22,36471.58984,39714385405
2022-01-23,35047.35938,26017975951
2022-01-24,36275.73438,41856658597
2022-01-25,36654.80469,26428189594
2022-01-26,36950.51563,31324598034
2022-01-27,36841.87891,25041426629
2022-01-28,37128.44531,22238830523
2022-01-29,37780.71484,17194183075
2022-01-30,38151.91797,14643548444
2022-01-31,37920.28125,20734730465
2022-02-01,38481.76563,20288500328
2022-02-02,38743.71484,19155189416
2022-02-03,36944.80469,18591534769
2022-02-04,37149.26563,29412210792
2022-02-05,41501.48047,19652846215
2022-02-06,41441.12109,16142097334
2022-02-07,42406.78125,28641855926
2022-02-08,43854.65234,33079398868
2022-02-09,44096.70313,23245887300
2022-02-10,44347.80078,32142048537
2022-02-11,43571.12891,26954925781
2022-02-12,42412.30078,18152390304
2022-02-13,42236.56641,14741589015
2022-02-14,42157.39844,20827783012
2022-02-15,42586.46484,22721659051
2022-02-16,44578.27734,19792547657
2022-02-17,43937.07031,26246662813
2022-02-18,40552.13281,23310007704
2022-02-19,40026.02344,13736557863
2022-02-20,40118.10156,18340576452
2022-02-21,38423.21094,29280402798
2022-02-22,37068.76953,25493150450
2022-02-23,38285.28125,21849073843
2022-02-24,37278.56641,46383802093
2022-02-25,38333.74609,26545599159
2022-02-26,39213.08203,17467554129
2022-02-27,39098.69922,23450127612
2022-02-28,37706,35690014104
2022-03-01,43194.50391,32479047645
2022-03-02,44357.61719,29183112630
2022-03-03,43925.19531,24967782593
2022-03-04,42458.14063,28516271427
2022-03-05,39148.44922,16975917450
2022-03-06,39404.19922,19745229902
2022-03-07,38429.30469,28546143503
2022-03-08,38059.90234,25776583476
2022-03-09,38742.81641,32284121034
2022-03-10,41974.07031,31078064711
2022-03-11,39439.96875,26364890465
2022-03-12,38794.46484,14616450657
2022-03-13,38884.72656,17300745310
2022-03-14,37846.31641,24322159070
2022-03-15,39664.25,23934000868
2022-03-16,39335.57031,39616916192
2022-03-17,41140.84375,22009601093
2022-03-18,40944.83984,34421564942
2022-03-19,41794.64844,19664853187
2022-03-20,42191.40625,20127946682
2022-03-21,41246.13281,24615543271
2022-03-22,41074.10547,32004652376
2022-03-23,42364.37891,25242943069
2022-03-24,42886.65234,31042992291
2022-03-25,43964.54688,30574413034
2022-03-26,44349.85938,16950455995
2022-03-27,44505.35547,28160889722
2022-03-28,46821.85156,36362175703
2022-03-29,47100.4375,31397059069
2022-03-30,47456.89844,29333883962
2022-03-31,47062.14844,33327427106
2022-04-01,45554.16406,38162644287
2022-04-02,46285.5,29336594194
2022-04-03,45859.12891,25414397610
2022-04-04,46445.27344,32499785455
2022-04-05,46624.50781,29640604055
2022-04-06,45544.35547,39393395788
2022-04-07,43207.5,26101973106
2022-04-08,43505.13672,27215995394
2022-04-09,42282.07813,16050772496
2022-04-10,42781.08984,17654475582
2022-04-11,42201.03906,33949912166
2022-04-12,39533.71484,30991500854
2022-04-13,40123.57031,27691105228
2022-04-14,41160.21875,24342001973
2022-04-15,39939.40234,21756855753
2022-04-16,40552.31641,16833150693
2022-04-17,40417.77734,19087633042
2022-04-18,39721.20313,33705182072
2022-04-19,40828.17578,25303206547
2022-04-20,41501.74609,27819532341
2022-04-21,41371.51563,35372786395
2022-04-22,40525.86328,28011716745
2022-04-23,39738.72266,16138021249
2022-04-24,39478.375,17964398167
2022-04-25,39472.60547,35445730570
2022-04-26,40448.42188,34569088416
2022-04-27,38120.30078,30981015184
2022-04-28,39241.42969,33903704907
2022-04-29,39768.61719,30882994649
2022-04-30,38605.85938,23895713731
2022-05-01,37713.26563,27002760110
2022-05-02,38472.1875,32922642426
2022-05-03,38528.10938,27326943244
2022-05-04,37748.01172,36754404490
2022-05-05,39695.74609,43106256317
2022-05-06,36573.18359,37795577489
2022-05-07,36042.50391,24375896406
2022-05-08,35502.94141,36763041910
2022-05-09,34060.01563,63355494961
2022-05-10,30273.6543,59811038817
2022-05-11,31016.18359,70388855818
2022-05-12,28936.73438,66989173272
2022-05-13,29030.91016,42841124537
2022-05-14,29285.64258,28579868620
2022-05-15,30098.58594,25835372065
2022-05-16,31304.375,32613897286
2022-05-17,29862.4082,29101473475
2022-05-18,30424.47852,31285268319
2022-05-19,28720.35938,33773447707
2022-05-20,30311.11914,30749382605
2022-05-21,29199.85938,17274840442
2022-05-22,29432.47266,21631532270
2022-05-23,30309.39648,31483454557
2022-05-24,29101.125,26616506245
2022-05-25,29653.13477,27525063551
2022-05-26,29564.77734,36774325352
2022-05-27,29251.14063,36582005748
2022-05-28,28622.625,35519577634
2022-05-29,29019.86719,18093886409
2022-05-30,29443.36523,39277993274
2022-05-31,31723.86523,33538210634
2022-06-01,31792.55469,41135817341
2022-06-02,29794.89063,29083562061
2022-06-03,30467.80664,26175547452
2022-06-04,29706.13867,16588370958
2022-06-05,29835.11719,17264085441
2022-06-06,29910.2832,31947336829
2022-06-07,31371.74219,40770974039
2022-06-08,31151.48047,30242059107
2022-06-09,30215.2793,21692004719
2022-06-10,30110.33008,29867476527
2022-06-11,29084.66602,27246574439
2022-06-12,28373.51367,34163220274
2022-06-13,26737.57813,68204556440
2022-06-14,22487.98633,50913575242
2022-06-15,22196.73047,54912007015
2022-06-16,22576.30469,31183975654
2022-06-17,20385.71875,27132421514
2022-06-18,20473.42578,42009436760
2022-06-19,19010.90234,35329942625
2022-06-20,20553.37109,30818458597
2022-06-21,20594.29492,28970212744
2022-06-22,20719.41406,28574793478
2022-06-23,19986.60742,26188097173
2022-06-24,21084.64844,24957784918
2022-06-25,21233.60938,18372538715
2022-06-26,21496.49414,18027170497
2022-06-27,21028.23828,20965695707
2022-06-28,20731.54492,21381535161
2022-06-29,20281.16992,23552740328
2022-06-30,20108.3125,26267239923
2022-07-01,19820.4707,30767551159
2022-07-02,19274.83594,18100418740
2022-07-03,19242.0957,16390821947
2022-07-04,19297.31445,21594638208
2022-07-05,20225.35352,26715546990
2022-07-06,20194.61914,24598943708
2022-07-07,20547.81445,25814972520
2022-07-08,21637.1543,49899834488
2022-07-09,21716.82813,29641127858
2022-07-10,21591.08008,28688807249
2022-07-11,20856.35352,24150249025
2022-07-12,19970.47461,25810220018
2022-07-13,19325.97266,33042430345
2022-07-14,20211.4668,31158743333
2022-07-15,20573.15625,25905575359
2022-07-16,20834.10352,24302954056
2022-07-17,21195.04102,22927802083
2022-07-18,20781.91211,39974475562
2022-07-19,22467.84961,48765202697
2022-07-20,23393.19141,42932549127
2022-07-21,23233.20117,33631012204
2022-07-22,23163.75195,31421555646
2022-07-23,22706.98438,24021799169
2022-07-24,22465.50977,23565495303
2022-07-25,22607.15625,35574561406
2022-07-26,21361.12109,28624673855
2022-07-27,21244.16992,31758955233
2022-07-28,22933.64063,40212386158
2022-07-29,23845.21289,35887249746
2022-07-30,23796.81836,28148218301
2022-07-31,23652.07031,23553591896
2022-08-01,23336.71875,25849159141
2022-08-02,23308.43359,28389250717
2022-08-03,22981.30273,26288169966
2022-08-04,22848.21484,25120229769
2022-08-05,22626.83398,28881249043
2022-08-06,23291.42383,15978259885
2022-08-07,22963.50586,15886817043
2022-08-08,23179.52734,28575544847
2022-08-09,23811.48438,23555719219
2022-08-10,23162.89844,32837431722
2022-08-11,23948.3457,37127036580
2022-08-12,23957.20313,27265804688
2022-08-13,24402.1875,22987346289
2022-08-14,24429.05664,22994133555
2022-08-15,24318.31641,35123501685
2022-08-16,24126.13672,27753685646
2022-08-17,23881.31641,30931623076
2022-08-18,23341.03906,23747613147
2022-08-19,23213.3125,40509610260
2022-08-20,20872.8418,27595671000
2022-08-21,21160.39258,23102307723
2022-08-22,21531.46289,31666498758
2022-08-23,21401.04492,31878280659
2022-08-24,21526.45508,31962253368
2022-08-25,21395.45898,31028679593
2022-08-26,21596.08594,42326789564
2022-08-27,20262.48047,30116729776
2022-08-28,20041.03516,24366810591
2022-08-29,19615.1543,32637854078
2022-08-30,20298.61133,34483360283
2022-08-31,19799.58203,33225232872
2022-09-01,20050.49805,30182031010
2022-09-02,20126.07227,29123998928
2022-09-03,19969.71875,23613051457
2022-09-04,19832.4707,25245861652
2022-09-05,19988.78906,28813460025
2022-09-06,19817.72461,43403978910
2022-09-07,18837.68359,35239757134
2022-09-08,19289.94141,32194477850
2022-09-09,19328.14063,48469528171
2022-09-10,21376.91211,36913738894
2022-09-11,21678.54297,34493951963
2022-09-12,21770.14844,50212088965
2022-09-13,22371.48047,51091116622
2022-09-14,20184.55469,37872380889
2022-09-15,20242.28906,36389011503
2022-09-16,19704.00586,30123362273
2022-09-17,19777.0332,24957448100
2022-09-18,20127.23438,31254779144
2022-09-19,19418.57227,40177002624
2022-09-20,19545.5918,36791346508
2022-09-21,18891.2832,46363793975
2022-09-22,18534.65039,41135767926
2022-09-23,19412.40039,38896078052
2022-09-24,19296.99023,26149643168
2022-09-25,18936.31055,23359966112
2022-09-26,18803.90039,44148798321
2022-09-27,19221.83984,58571439619
2022-09-28,19104.62109,53071298734
2022-09-29,19427.7793,41037843771
2022-09-30,19573.43164,43975248085
2022-10-01,19431.10547,18719537670
2022-10-02,19311.84961,20765955327
2022-10-03,19044.06836,30484729489
2022-10-04,19623.58398,35887278685
2022-10-05,20335.90039,33223790572
2022-10-06,20161.03906,34711412966
2022-10-07,19957.55859,29227315390
2022-10-08,19546.32813,16437423167
2022-10-09,19417.47852,16837262532
2022-10-10,19446.41602,27425022774
2022-10-11,19139,28711532910
2022-10-12,19052.64648,24950173846
2022-10-13,19156.9668,44219840004
2022-10-14,19382.5332,38452356727
2022-10-15,19185.4375,16192235532
2022-10-16,19068.91406,17988916650
2022-10-17,19268.5625,27472552998
2022-10-18,19550.4668,30580012344
2022-10-19,19335.02734,22425387184
2022-10-20,19138.08594,24493974420
2022-10-21,19053.20313,32459287866
2022-10-22,19172.38086,16104440957
2022-10-23,19207.73438,22128794335
2022-10-24,19567.76953,30202235805
2022-10-25,19344.96484,47761524910
2022-10-26,20092.23633,58895950537
2022-10-27,20772.80273,49625110402
2022-10-28,20287.95703,43994715910
2022-10-29,20595.10352,40369840645
2022-10-30,20817.98242,31486345556
2022-10-31,20633.69531,45668466815
2022-11-01,20494.89844,39819303159
2022-11-02,20482.95898,55552169483
2022-11-03,20162.68945,43228750179
2022-11-04,20208.76953,64072727950
2022-11-05,21144.83203,37846047609
2022-11-06,21285.05664,35082693210
2022-11-07,20924.62109,53510852236
2022-11-08,20600.67188,1.19E+11
2022-11-09,18543.76172,1.03E+11
2022-11-10,15883.1582,83202283721
2022-11-11,17583.25195,55871616488
2022-11-12,17036.875,29717699419
2022-11-13,16799.72266,27209183682
2022-11-14,16352.02832,49630243054
2022-11-15,16617.48438,36599436183
2022-11-16,16884.3418,33925512989
2022-11-17,16670.42578,27868914022
2022-11-18,16687.91211,26862218609
2022-11-19,16696.2207,16106223492
2022-11-20,16712.91992,21313378652
2022-11-21,16291.22363,37429485518
2022-11-22,15782.30078,30726828760
2022-11-23,16195.58887,32958875628
2022-11-24,16611.63672,26129037414
2022-11-25,16602.26953,18678255976
2022-11-26,16521.57617,18000008764
2022-11-27,16463.88281,20443898509
2022-11-28,16440.22266,27743025156
2022-11-29,16217.63965,23581685468
2022-11-30,16445.47656,29523576583
2022-12-01,17168.00195,22895392882
2022-12-02,16968.68359,19539705127
2022-12-03,17090.09766,16217776704
2022-12-04,16908.16992,16824520830
2022-12-05,17128.89453,22209086834
2022-12-06,16975.23828,19889922369
2022-12-07,17089.50586,19675404389
2022-12-08,16847.34961,20496603770
2022-12-09,17232.14844,20328426366
2022-12-10,17134.2207,12706781969
2022-12-11,17129.71094,14122486832
2022-12-12,17102.5,19617581341
2022-12-13,17206.44141,26634741631
2022-12-14,17782.06641,25534481470
2022-12-15,17813.64453,20964448341
2022-12-16,17364.54688,24031608960
2022-12-17,16646.98242,14463581825
2022-12-18,16795.60938,10924354698
2022-12-19,16759.04102,17221074814
2022-12-20,16441.78711,22722096615
2022-12-21,16904.52734,14882945045
2022-12-22,16818.38086,16441573050
2022-12-23,16829.64453,15329265213
2022-12-24,16796.97656,9744636213
2022-12-25,16847.50586,11656379938
2022-12-26,16842.25,11886957804
2022-12-27,16919.29102,15748580239
2022-12-28,16716.40039,17005713920
2022-12-29,16552.32227,14472237479
2022-12-30,16641.33008,15929162910
2022-12-31,16603.67383,11239186456
2023-01-01,16547.91406,9244361700
2023-01-02,16625.50977,12097775227
2023-01-03,16688.84766,13903079207
2023-01-04,16680.20508,18421743322
2023-01-05,16863.47266,13692758566
2023-01-06,16836.47266,14413662913
2023-01-07,16952.11719,7714767174
2023-01-08,16954.14648,9768827914
2023-01-09,17093.99219,18624736866
2023-01-10,17192.94922,15808338949
2023-01-11,17446.35938,18372283782
2023-01-12,18117.59375,34971338710
2023-01-13,18868.90625,29225029694
2023-01-14,19910.53711,38967784639
2023-01-15,20977.48438,19298407543
2023-01-16,20882.22461,26792494050
2023-01-17,21175.83398,24999983362
2023-01-18,21161.05078,30005625418
2023-01-19,20686.74609,21152848261
2023-01-20,21085.37305,28799154319
2023-01-21,22677.42773,32442278429
2023-01-22,22777.98633,24746386230
2023-01-23,22721.08789,26518700512
2023-01-24,22929.62695,26405069715
2023-01-25,22639.26758,30685366709
2023-01-26,23108.95508,26357839322
2023-01-27,23030.7168,25383335641
2023-01-28,23079.96484,14712928379
2023-01-29,23031.44922,27423687259
2023-01-30,23774.64844,27205595568
2023-01-31,22840.79688,22837828665
2023-02-01,23137.83594,26683255504
2023-02-02,23720.82422,32066936882
2023-02-03,23469.41211,27083066007
2023-02-04,23446.32031,15639298538
2023-02-05,23332.24805,19564262605
2023-02-06,22954.02148,23825006542
2023-02-07,22757.26758,27187964471
2023-02-08,23263.41602,25371367758
2023-02-09,22946.56641,32572572185
2023-02-10,21819.00586,27078406594
2023-02-11,21651.8418,16356226232
2023-02-12,21870.90234,17821046406
2023-02-13,21787,23918742607
2023-02-14,21801.82227,26792596581
2023-02-15,22220.58594,32483312909
2023-02-16,24307.34961,39316664596
2023-02-17,23621.2832,41358451255
2023-02-18,24565.29688,19625427158
2023-02-19,24640.02734,25555105670
2023-02-20,24336.62305,28987376573
2023-02-21,24833.04883,31252098714
2023-02-22,24437.41797,30199996781
2023-02-23,24190.71875,30476264066
2023-02-24,23946.00781,26811744928
2023-02-25,23200.125,16100721565
2023-02-26,23174.15039,16644534842
2023-02-27,23561.45117,22660763494
2023-02-28,23521.83789,20535363434
2023-03-01,23150.92969,24662841200
2023-03-02,23647.01953,20386398516
2023-03-03,23476.63281,26062404610
2023-03-04,22362.92383,11166012913
2023-03-05,22354.14453,13317001733
2023-03-06,22436.81641,17353192895
2023-03-07,22428.32227,22765452204
2023-03-08,22216.44141,22536575684
2023-03-09,21720.08008,30364664171
2023-03-10,20367.00195,39578257695
2023-03-11,20187.87695,30180288176
2023-03-12,20628.0293,29279035521
2023-03-13,22156.40625,49466362688
2023-03-14,24201.76563,54622230164
2023-03-15,24770.92578,43655701450
2023-03-16,24373.45703,33866061747
2023-03-17,25055.12305,50730261335
2023-03-18,27448.11719,35723036817
2023-03-19,26969.50391,37769448859
2023-03-20,28041.60156,44774027664
2023-03-21,27768.39258,36102192830
2023-03-22,28158.7207,33382021890
2023-03-23,27301.95703,24220433689
2023-03-24,28324.11133,25980310960
2023-03-25,27487.33789,13383005987
2023-03-26,27495.52344,13878363192
2023-03-27,27994.06836,18188895178
2023-03-28,27132.88867,17783600385
2023-03-29,27267.03125,20684945906
2023-03-30,28350.14063,22435349951
2023-03-31,28032.26172,19001327598
2023-04-01,28473.33203,10876469901
2023-04-02,28462.8457,12284641999
2023-04-03,28183.08008,19556501327
2023-04-04,27795.27344,15284538859
2023-04-05,28169.72656,17052315986
2023-04-06,28175.22656,13837809380
2023-04-07,28038.9668,10861680497
2023-04-08,27920.51367,9373255556
2023-04-09,27952.36719,12175322951
2023-04-10,28336.02734,19282400094
2023-04-11,29653.67969,20121259843
2023-04-12,30231.58203,18651929926
2023-04-13,29892.74023,17487721001
2023-04-14,30409.5625,22659995079
2023-04-15,30490.75,11940685378
2023-04-16,30315.97656,12854816417
2023-04-17,30317.14648,17872186762
2023-04-18,29449.0918,19480529496
2023-04-19,30394.1875,24571565421
2023-04-20,28823.68359,21340360360
2023-04-21,28249.23047,20759504330
2023-04-22,27265.89453,13125734602
2023-04-23,27816.14453,12785446832
2023-04-24,27591.73047,17703288330
2023-04-25,27514.87305,17733373139
2023-04-26,28300.05859,31854242019
2023-04-27,28428.46484,27153445027
2023-04-28,29481.01367,17544464887
2023-04-29,29336.56641,10662634333
2023-04-30,29245.51563,14652199272
2023-05-01,29227.10352,18655599976
2023-05-02,28087.17578,16432924527
2023-05-03,28680.49414,19122972518
2023-05-04,29031.30469,15548678514
2023-05-05,28851.48047,17936566518
2023-05-06,29538.85938,15913866714
2023-05-07,28901.62305,11301355486
2023-05-08,28450.45703,19122903752
2023-05-09,27695.06836,14128593256
2023-05-10,27654.63672,20656025026
2023-05-11,27621.08594,16724343943
2023-05-12,26987.66211,19313599897
2023-05-13,26807.76953,9999171605
2023-05-14,26788.97461,10014858959
2023-05-15,26931.38477,14413231792
2023-05-16,27171.51367,12732238816
2023-05-17,27035.4707,15140006925
2023-05-18,27401.65039,15222938600
2023-05-19,26826.75391,11258983301
2023-05-20,26888.8418,7044911360
2023-05-21,27118.42383,8647416921
2023-05-22,26749.89258,11056770492
2023-05-23,26855.96094,13697203143
2023-05-24,27224.60352,16299104428
2023-05-25,26329.46094,13851122697
2023-05-26,26474.18164,12711619225
2023-05-27,26720.18164,7892015141
2023-05-28,26871.1582,14545229578
2023-05-29,28075.5918,15181308984
2023-05-30,27745.12305,13251081851
2023-05-31,27700.5293,15656371534
2023-06-01,27218.41211,14678970415
2023-06-02,26824.55664,14837415000
2023-06-03,27252.32422,8385597470
2023-06-04,27075.12305,9360912318
2023-06-05,27123.10938,21513292646
2023-06-06,25732.10938,21929670693
2023-06-07,27235.65039,19530045082
2023-06-08,26347.6543,11904824295
2023-06-09,26505.92383,11015551640
2023-06-10,26481.76172,19872933189
2023-06-11,25854.03125,10732609603
2023-06-12,25934.28516,11677889997
2023-06-13,25902.94141,14143474486
2023-06-14,25920.25781,14265717766
2023-06-15,25121.67383,15837384409
2023-06-16,25575.2832,16324646965
2023-06-17,26328.67969,11090276850
2023-06-18,26510.45703,9565695129
2023-06-19,26335.44141,12826986222
2023-06-20,26841.66406,22211859147
2023-06-21,28311.31055,33346760979
2023-06-22,29995.93555,20653160491
2023-06-23,29896.38281,24115570085
2023-06-24,30708.73828,12147822496
2023-06-25,30545.15039,12703464114
2023-06-26,30480.52344,16493186997
2023-06-27,30274.32031,16428827944
2023-06-28,30696.56055,14571500779
2023-06-29,30086.1875,13180860821
2023-06-30,30441.35352,26387306197
2023-07-01,30471.84766,9086606733
2023-07-02,30587.26953,10533418042
2023-07-03,30624.51563,15271884873
2023-07-04,31156.86523,12810828427
2023-07-05,30778.72461,12481622280
2023-07-06,30507.15039,21129219509
2023-07-07,29907.99805,13384770155
2023-07-08,30346.92188,7509378699
2023-07-09,30291.61133,7903327692
2023-07-10,30172.42383,14828209155
2023-07-11,30417.63281,12151839152
2023-07-12,30622.24609,14805659717
2023-07-13,30387.48828,23686079548
2023-07-14,31474.7207,20917902660
2023-07-15,30331.7832,8011667756
2023-07-16,30297.47266,8516564470
2023-07-17,30249.62695,13240156074
2023-07-18,30147.07031,13138897269
2023-07-19,29862.04688,12128602812
2023-07-20,29915.25,14655207121
2023-07-21,29805.11133,10972789818
2023-07-22,29908.69727,7873300598
2023-07-23,29790.11133,9220145050
2023-07-24,30081.66211,15395817395
2023-07-25,29178.9707,10266772793
2023-07-26,29225.75977,13497554655
2023-07-27,29353.79883,10770779217
2023-07-28,29212.16406,11218474952
2023-07-29,29319.44531,6481775959
2023-07-30,29357.09375,8678454527
2023-07-31,29278.31445,11656781982
2023-08-01,29230.87305,18272392391
2023-08-02,29704.14648,19212655598
2023-08-03,29161.8125,12780357746
2023-08-04,29174.38281,12036639988
2023-08-05,29075.38867,6598366353
2023-08-06,29043.70117,7269806994
2023-08-07,29038.51367,13618163710
2023-08-08,29180.01953,17570561357
2023-08-09,29766.69531,18379521213
2023-08-10,29563.97266,11865344789
2023-08-11,29424.90234,10195168197
2023-08-12,29399.78711,6194358008
2023-08-13,29416.59375,7329897180
2023-08-14,29283.26367,14013695304
2023-08-15,29408.04883,12640195779
2023-08-16,29169.07422,14949271904
2023-08-17,28699.80273,31120851211
2023-08-18,26636.07813,24026236529
2023-08-19,26047.83203,10631443812
2023-08-20,26096.86133,9036580420
2023-08-21,26188.69141,13371557893
2023-08-22,26130.74805,14503820706
2023-08-23,26040.47461,16985265785
2023-08-24,26431.51953,12871532023
2023-08-25,26163.67969,12406045118
2023-08-26,26047.23438,6034817316
2023-08-27,26008.24219,6913768611
2023-08-28,26089.61523,11002805166
2023-08-29,26102.48633,29368391712
2023-08-30,27726.08398,16343655235
2023-08-31,27301.92969,20181001451
2023-09-01,25934.02148,17202862221
2023-09-02,25800.91016,10100387473
2023-09-03,25869.47266,8962524523
2023-09-04,25968.16992,10680635106
2023-09-05,25814.95703,11094740040
2023-09-06,25783.93164,12752705327
2023-09-07,25748.3125,11088307100
2023-09-08,26245.20898,10817356400
2023-09-09,25905.42578,5481314132
2023-09-10,25895.21094,7899553047
2023-09-11,25831.71484,14600006467
2023-09-12,25160.6582,18657279324
2023-09-13,25837.55469,13072077070
2023-09-14,26228.27734,13811359124
2023-09-15,26533.81836,11479735788
2023-09-16,26606.19922,7402031417
2023-09-17,26567.92773,6774210670
2023-09-18,26532.99414,15615339655
2023-09-19,26760.85156,13807690550
2023-09-20,27210.22852,13281116604
2023-09-21,27129.83984,13371443708
2023-09-22,26564.05664,10578746709
2023-09-23,26578.55664,7404700301
2023-09-24,26579.37305,8192867686
2023-09-25,26253.77539,11997833257
2023-09-26,26294.75781,9985498161
2023-09-27,26209.49805,11718380997
2023-09-28,26355.8125,14079002707
2023-09-29,27024.8418,10396435377
2023-09-30,26911.68945,5331172801
2023-10-01,26967.39648,9503917434
2023-10-02,27976.79883,19793041322
2023-10-03,27508.25195,11407814187
2023-10-04,27429.07422,11143355314
