Date,BTC_usd,BTC_Volume,Gold_usd,Litecoin_usd,NYSE_usd,Ethereum_Price,nasdaq_composite_index,Bitcoin_pop_score,Difficulty_BTC,BTC_cash_usd
2019-11-26,7145.15918,21129505542.0,16.42,45.814106,13532.55957,146.404312,8635.400391,,13000000000000.0,208.784485
2019-11-27,7220.880859,23991412764.0,16.719999,47.164562,13577.51953,148.39682,8669.589844,,13000000000000.0,212.358475
2019-11-28,7536.820313,19050116751.0,,48.002125,,153.069244,,,13000000000000.0,220.123062
2019-11-29,7466.727051,19709695456.0,16.77,47.091339,13595.86035,151.7686,8682.009766,,13000000000000.0,218.88765
2019-11-30,7764.057129,17158194786.0,,48.912785,,155.286407,,,13000000000000.0,224.977081
2019-12-01,7571.616211,18720708479.0,,47.463898,,152.491928,,9.0,13000000000000.0,218.988754
2019-12-02,7424.036133,17082040706.0,16.76,47.65147,13554.29004,151.175476,8672.839844,,13000000000000.0,216.377457
2019-12-03,7323.975586,14797485769.0,17.280001,45.775471,13363.66016,149.058243,8460.719727,,13000000000000.0,215.504471
2019-12-04,7320.125,21664240918.0,17.25,45.399948,13408.08008,147.918381,8557.450195,,13000000000000.0,212.676773
2019-12-05,7253.241699,18816085231.0,17.120001,45.142643,13466.73047,146.686493,8587.929688,,13000000000000.0,209.215042
2019-12-06,7450.561523,18104466307.0,16.889999,45.28791,13515.48047,149.396484,8634.25,,12900000000000.0,213.375961
2019-12-07,7547.265625,15453520564.0,,45.673733,,149.197601,,,12900000000000.0,213.781906
2019-12-08,7551.338867,15409908086.0,,45.68227,,148.743683,,8.0,12900000000000.0,212.926514
2019-12-09,7561.79541,17872021272.0,17.0,45.899914,13570.54004,151.224396,8650.860352,,12900000000000.0,214.055054
2019-12-10,7397.134277,18249031195.0,16.950001,45.012054,13551.0,148.179855,8623.55957,,12900000000000.0,209.830307
2019-12-11,7277.197754,16350490689.0,17.280001,44.610558,13554.08984,146.320648,8631.120117,,12900000000000.0,208.096283
2019-12-12,7216.73877,18927080224.0,17.799999,43.922695,13587.7002,143.615662,8645.360352,,12900000000000.0,207.424683
2019-12-13,7244.662109,17125736940.0,17.450001,44.011265,13711.25,145.655685,8713.910156,,12900000000000.0,207.721344
2019-12-14,7268.902832,17137029730.0,,44.44957,,144.953415,,,12900000000000.0,211.237427
2019-12-15,7124.239746,16881129804.0,,43.84594,,142.86499,,10.0,12900000000000.0,207.462631
2019-12-16,7153.663086,20213265950.0,17.68,43.784161,13781.65039,143.139526,8791.30957,,12900000000000.0,207.544952
2019-12-17,6931.31543,22363804217.0,17.35,40.358624,13795.15039,133.647186,8829.469727,,12900000000000.0,197.117279
2019-12-18,6647.698242,31836522778.0,17.49,37.116276,13805.2002,122.656837,8834.650391,,12900000000000.0,177.261627
2019-12-19,7277.59082,25904604416.0,17.93,40.793453,13801.73047,133.05278,8838.969727,,12900000000000.0,189.399719
2019-12-20,7208.636719,22633815180.0,17.65,39.939907,13831.66992,129.384369,8911.839844,,12900000000000.0,187.681656
2019-12-21,7220.59375,19312552168.0,,40.304817,,129.095963,,,12900000000000.0,188.222443
2019-12-22,7191.188477,23134537956.0,,40.010098,,128.098129,,8.0,12900000000000.0,187.444519
2019-12-23,7508.902344,27831788041.0,17.58,41.954311,13906.87012,132.306992,8950.200195,,12900000000000.0,196.286713
2019-12-24,7354.393066,22991622105.0,17.799999,40.862877,13902.95996,128.629257,8955.009766,,12900000000000.0,190.74469
2019-12-25,7325.755859,21559505149.0,,40.73457,,129.068497,,,12900000000000.0,189.722153
2019-12-26,7274.799316,22787010034.0,18.5,40.608425,13911.16016,126.486328,8970.209961,,12900000000000.0,187.273712
2019-12-27,7238.141113,22777360996.0,18.32,40.261745,13976.84961,126.368797,9049.469727,,12900000000000.0,188.31955
2019-12-28,7289.03125,21365673026.0,,41.165157,,127.213013,,,12900000000000.0,203.288681
2019-12-29,7317.647461,22445257702.0,,42.797741,,128.266876,,9.0,12900000000000.0,206.247955
2019-12-30,7420.272949,22874131672.0,18.41,43.753933,13951.25977,134.796524,9004.450195,,12900000000000.0,212.883011
2019-12-31,7294.438965,21167946112.0,18.74,42.766113,13852.59961,132.612274,8918.740234,,12900000000000.0,209.301987
2020-01-01,7194.89209,18565664997.0,,41.326534,,129.630661,,,13000000000000.0,204.671295
2020-01-02,7202.55127,20802083465.0,18.709999,42.018085,13913.03027,130.820038,9039.459961,,13800000000000.0,204.354538
2020-01-03,6984.428711,28111481032.0,18.93,39.863129,13877.48047,127.411263,8976.429688,,13800000000000.0,196.00769
2020-01-04,7345.375488,18444271275.0,,42.383526,,134.168518,,,13800000000000.0,222.53656
2020-01-05,7410.45166,19725074095.0,,43.291382,,135.072098,,28.0,13800000000000.0,225.779831
2020-01-06,7410.452148,23276261598.0,18.98,43.603893,13856.71973,136.305542,8943.5,,13800000000000.0,224.347916
2020-01-07,7768.682129,28767291327.0,18.389999,45.83868,13911.19043,144.311996,9076.639648,,13800000000000.0,244.713013
2020-01-08,8161.935547,31672559265.0,18.51,46.448353,13897.00977,143.487823,9068.030273,,13800000000000.0,243.079208
2020-01-09,8082.295898,24045990466.0,17.620001,45.622269,13974.07031,141.155777,9202.269531,,13800000000000.0,240.998032
2020-01-10,7878.307617,28714583844.0,17.67,45.21154,14018.12012,138.967041,9232.950195,,13800000000000.0,239.55162
2020-01-11,8162.190918,25521165085.0,,48.633858,,143.409103,,,13800000000000.0,270.197205
2020-01-12,8033.261719,22903438381.0,,49.319157,,143.032547,,28.0,13800000000000.0,261.100281
2020-01-13,8189.771973,22482910688.0,17.77,51.122311,13980.46973,146.220139,9213.719727,,13800000000000.0,268.412506
2020-01-14,8140.933105,44841784107.0,17.299999,49.697361,14024.23047,144.251053,9270.610352,,13800000000000.0,267.644165
2020-01-15,8825.34375,40102834650.0,17.75,58.390266,14022.29981,165.734619,9253.759766,,14800000000000.0,348.717316
2020-01-16,8812.481445,31313981931.0,18.0,58.047962,14103.53027,166.332825,9313.450195,,14800000000000.0,339.682098
2020-01-17,8725.209961,36372139320.0,18.129999,57.642967,14168.13965,164.48938,9392.370117,,14800000000000.0,326.375122
2020-01-18,8927.211914,32337772627.0,,61.302834,,170.747726,,,14800000000000.0,367.408844
2020-01-19,8941.445313,34217320471.0,,59.445709,,175.46759,,25.0,14800000000000.0,338.400177
2020-01-20,8704.631836,26422375678.0,,57.781528,,166.904129,,,14800000000000.0,338.119385
2020-01-21,8658.991211,24097418512.0,17.959999,57.233521,14126.12012,167.060471,9361.070313,,14800000000000.0,343.510284
2020-01-22,8744.210938,22600204051.0,18.34,57.639591,14147.88965,169.608536,9413.610352,,14800000000000.0,343.369995
2020-01-23,8680.650391,25770680779.0,18.209999,58.350388,14064.28027,168.2957,9377.719727,,14800000000000.0,347.497925
2020-01-24,8405.567383,24397913026.0,18.450001,54.643814,14120.01953,162.899368,9446.209961,,14800000000000.0,325.167755
2020-01-25,8440.119141,19647331549.0,,54.564056,,163.067291,,,14800000000000.0,319.376251
2020-01-26,8364.410156,22177678796.0,,53.687065,,161.176819,,28.0,14800000000000.0,310.995911
2020-01-27,8597.308594,28647338393.0,19.0,56.275341,13746.62988,168.00885,9092.459961,,14800000000000.0,346.890045
2020-01-28,8912.524414,34398744403.0,18.4,58.768562,13812.65039,170.884857,9201.820313,,15200000000000.0,362.653137
2020-01-29,9357.470703,30682598115.0,18.09,60.663769,13912.79004,176.347885,9318.259766,,15500000000000.0,379.103088
2020-01-30,9316.016602,32378792851.0,18.42,60.013916,13745.2002,174.917709,9211.150391,,15500000000000.0,380.861572
2020-01-31,9508.313477,29432489719.0,18.48,68.179039,13783.80957,184.736908,9324.330078,,15500000000000.0,392.83017
2020-02-01,9346.357422,25922656496.0,,67.908516,,180.11377,,,15500000000000.0,375.066589
2020-02-02,9389.820313,30835736946.0,,70.802345,,183.532501,,28.0,15500000000000.0,380.253479
2020-02-03,9344.683594,30934096509.0,18.370001,69.992584,13655.88965,188.607407,9190.719727,,15500000000000.0,377.937225
2020-02-04,9292.841797,29893183716.0,18.01,69.769485,13826.09961,189.861725,9398.389648,,15500000000000.0,383.758209
2020-02-05,9183.416016,35222060874.0,18.0,68.114609,13964.0,189.299103,9574.099609,,15500000000000.0,380.718933
2020-02-06,9617.821289,37628823716.0,18.120001,72.532379,14066.90039,204.1297,9540.980469,,15500000000000.0,442.341278
2020-02-07,9726.00293,34522718159.0,18.450001,73.467918,13987.50977,212.315887,9526.639648,,15500000000000.0,442.566193
2020-02-08,9793.070313,35172043762.0,,74.395378,,222.510971,,,15500000000000.0,439.701294
2020-02-09,9863.894531,35807884663.0,,76.449097,,222.982239,,33.0,15500000000000.0,443.068298
2020-02-10,10115.55957,39386548075.0,18.26,77.143051,13904.01953,228.549133,9493.629883,,15500000000000.0,449.911713
2020-02-11,9855.891602,37648059389.0,18.370001,74.346077,13984.48047,223.384933,9680.889648,,15500000000000.0,452.99295
2020-02-12,10202.3877,43444303830.0,18.51,76.493523,14117.83008,235.898224,9688.599609,,15500000000000.0,461.172333
2020-02-13,10323.96094,49356071373.0,18.58,81.229721,14069.25,265.052704,9657.040039,,15500000000000.0,475.063934
2020-02-14,10211.55078,43338264162.0,19.0,80.375511,14104.76953,268.023285,9728.900391,,15500000000000.0,474.473053
2020-02-15,10313.85645,43865054831.0,,83.025452,,284.56131,,,15500000000000.0,491.100311
2020-02-16,9889.179688,43374780305.0,,76.729309,,264.904053,,29.0,15500000000000.0,438.877502
2020-02-17,9936.560547,45998298413.0,,74.968086,,259.890564,,,15500000000000.0,415.05011
2020-02-18,9691.230469,47271023953.0,19.85,73.185623,14047.91016,266.50882,9679.040039,,15500000000000.0,409.634888
2020-02-19,10143.79883,46992019710.0,20.809999,77.075516,14077.50977,282.036285,9782.80957,,15500000000000.0,419.097107
2020-02-20,9629.325195,44925260237.0,20.940001,70.981949,14061.04004,259.819855,9799.200195,,15500000000000.0,381.300476
2020-02-21,9611.782227,40930547513.0,21.450001,69.570442,14014.62988,257.891113,9708.009766,,15500000000000.0,372.287872
2020-02-22,9687.707031,35838025154.0,,73.485863,,265.551575,,,15500000000000.0,379.804565
2020-02-23,9663.318359,41185185761.0,,75.074013,,262.278412,,29.0,15500000000000.0,373.757294
2020-02-24,9921.583008,45080496648.0,22.5,79.559517,13654.0,273.705078,9188.44043,,15500000000000.0,401.399628
2020-02-25,9651.3125,42515259129.0,21.700001,75.495399,13570.20996,265.283386,9301.200195,,15500000000000.0,377.163666
2020-02-26,9338.290039,50420050762.0,21.0,71.180382,13194.30957,247.740204,9011.549805,,15500000000000.0,353.978546
2020-02-27,8825.09375,45470195695.0,21.379999,61.027927,12841.40039,225.687042,8744.030273,,15500000000000.0,318.046478
2020-02-28,8788.728516,44605450443.0,18.35,61.437935,12547.25,226.98761,8269.740234,,15500000000000.0,323.121216
2020-02-29,8671.212891,35792392544.0,,59.748737,,226.83345,,,15500000000000.0,313.925415
2020-03-01,8599.758789,35349164300.0,,58.530544,,219.752686,,26.0,15500000000000.0,308.260498
2020-03-02,8563.264648,42857674409.0,19.42,57.984009,12441.42969,218.711624,8667.139648,,15500000000000.0,313.323303
2020-03-03,8865.387695,42386715821.0,20.18,61.020573,12845.05957,230.523972,8965.099609,,15500000000000.0,336.911896
2020-03-04,8788.541992,34746706368.0,21.0,61.143494,12696.61035,224.565338,8834.099609,,15500000000000.0,329.529175
2020-03-05,8760.285156,39698054597.0,20.879999,60.402779,12740.86035,224.641891,8790.089844,,15500000000000.0,319.315643
2020-03-06,9078.308594,40826885651.0,21.52,62.049889,12593.03027,229.168427,8469.019531,,15500000000000.0,337.394775
2020-03-07,9121.600586,36216930370.0,,63.022015,,243.750198,,,15500000000000.0,349.176788
2020-03-08,8908.206055,39973102121.0,,60.579117,,237.780685,,49.0,15500000000000.0,331.01297
2020-03-09,8111.146484,46936995808.0,20.51,51.638126,11748.61035,201.318497,7957.930176,,16100000000000.0,275.961548
2020-03-10,7922.146973,42213940994.0,20.049999,50.479828,11635.21973,202.863953,8219.759766,,16600000000000.0,273.517059
2020-03-11,7910.089844,38682762605.0,19.530001,50.263767,11523.94043,200.768036,8136.25,,16600000000000.0,271.844421
2020-03-12,7913.616211,53980357243.0,16.969999,48.44923,10466.7002,194.738922,7398.580078,,16600000000000.0,266.753479
2020-03-13,5017.831055,74156772075.0,17.450001,31.004513,10445.44043,112.689995,7610.390137,,16600000000000.0,152.176651
2020-03-14,5573.077637,36154506008.0,,37.536198,,133.582474,,,16600000000000.0,177.124573
2020-03-15,5201.066895,33997889639.0,,34.409904,,123.246063,,47.0,16600000000000.0,167.560379
2020-03-16,5385.229492,45368026430.0,13.21,36.445911,10851.98047,124.996117,7392.72998,,16600000000000.0,178.196838
2020-03-17,5002.578125,38622642935.0,16.209999,32.903088,9726.179688,110.406784,7072.0,,16600000000000.0,171.050674
2020-03-18,5227.11377,37878801016.0,17.08,33.555664,9562.490234,113.857643,6902.319824,,16600000000000.0,179.778473
2020-03-19,5245.416504,51000731797.0,15.53,33.721718,9313.759766,114.839828,6996.450195,,16600000000000.0,178.924759
2020-03-20,6191.653809,54442976103.0,16.66,39.108093,9577.900391,136.649277,7248.069824,,16600000000000.0,221.477356
2020-03-21,6206.521484,42494390880.0,,38.077866,,133.101761,,,16600000000000.0,214.397461
2020-03-22,6185.558105,40099664740.0,,38.371738,,132.851135,,37.0,16600000000000.0,219.599045
2020-03-23,5831.374512,46491916000.0,16.4,35.577431,9014.580078,123.365982,6847.279785,,16600000000000.0,203.528076
2020-03-24,6436.642578,48221910672.0,18.780001,38.747993,9276.639648,135.194138,7196.149902,,16600000000000.0,219.824356
2020-03-25,6738.716797,44590107888.0,19.18,40.479458,9749.799805,138.914963,7421.359863,,16600000000000.0,227.405396
2020-03-26,6675.170898,35319797642.0,19.540001,39.172966,10060.48047,136.190674,7462.209961,,14100000000000.0,220.528885
2020-03-27,6719.38916,34585598367.0,19.1,40.183334,10135.73047,138.369934,7554.25,,13900000000000.0,226.956131
2020-03-28,6467.253906,34885225901.0,,38.862179,,134.032745,,,13900000000000.0,217.335297
2020-03-29,6245.624512,28373690931.0,,38.86528,,131.015335,,33.0,13900000000000.0,214.134766
2020-03-30,5925.538574,37101651525.0,19.200001,37.264854,10238.12988,125.577896,7583.459961,,13900000000000.0,206.362671
2020-03-31,6430.606445,32786468812.0,18.860001,39.119137,10387.73047,132.820923,7740.060059,,13900000000000.0,221.212219
2020-04-01,6437.319336,40346426266.0,18.41,39.284687,9917.30957,133.61232,7459.5,,13900000000000.0,219.263901
2020-04-02,6606.776367,47660646124.0,19.1,39.36348,9815.269531,135.732178,7317.450195,,13900000000000.0,223.894241
2020-04-03,6797.396484,38976504903.0,19.74,39.88763,10012.46973,142.110458,7477.27002,,13900000000000.0,232.513519
2020-04-04,6738.382813,33185988584.0,,40.344578,,142.215179,,,13900000000000.0,235.862167
2020-04-05,6862.537598,29510409856.0,,40.690037,,145.261017,,33.0,13900000000000.0,238.751892
2020-04-06,6788.049805,46896904615.0,20.5,40.658787,10264.12988,143.608215,7660.169922,,13900000000000.0,231.93396
2020-04-07,7273.644043,44243482668.0,20.49,44.402138,10894.2002,169.147446,8129.990234,,13900000000000.0,256.257111
2020-04-08,7179.283203,37563249549.0,20.18,44.678623,10641.50977,165.240326,7975.720215,,14400000000000.0,252.052689
2020-04-09,7337.966309,34815139178.0,20.91,46.348034,11070.32031,172.761261,8169.009766,,14700000000000.0,266.408417
2020-04-10,7303.81543,43622840992.0,,46.400341,,170.829269,,,14700000000000.0,257.403595
2020-04-11,6867.44043,31222085946.0,,42.256741,,158.538986,,,14700000000000.0,233.033707
2020-04-12,6858.067871,35759567632.0,,42.320835,,158.232391,,31.0,14700000000000.0,232.293472
2020-04-13,6965.616699,38619308647.0,22.5,42.499252,11136.61035,160.720673,8127.689941,,14700000000000.0,235.972427
2020-04-14,6843.281738,34110434052.0,24.299999,41.222858,11151.16016,156.355957,8353.209961,,14700000000000.0,224.065994
2020-04-15,6845.561523,32288311031.0,23.74,41.080093,10861.96973,157.565643,8355.959961,,14700000000000.0,222.097305
2020-04-16,6640.454102,46783242377.0,24.5,39.643715,10882.83008,153.200424,8479.110352,,14700000000000.0,215.586227
2020-04-17,7116.552734,32513423567.0,23.440001,42.675053,11101.32031,172.279419,8667.480469,,14700000000000.0,235.741699
2020-04-18,7092.291504,32447188386.0,,42.751598,,171.618073,,,14700000000000.0,233.670242
2020-04-19,7260.922363,31311210215.0,,44.348003,,186.861984,,29.0,14700000000000.0,243.047226
2020-04-20,7186.873535,37747113936.0,24.309999,42.674625,11016.87988,181.480225,8553.379883,,14700000000000.0,233.436096
2020-04-21,6879.78418,32589741511.0,24.1,40.809624,10763.66992,172.017715,8460.69043,,15600000000000.0,221.32576
2020-04-22,6879.44043,33249153866.0,25.65,40.993271,10919.96973,172.670395,8434.549805,,16000000000000.0,221.63266
2020-04-23,7121.306152,43500782316.0,26.940001,41.877735,10961.24023,182.620178,8528.839844,,16000000000000.0,233.469818
2020-04-24,7434.181641,34636526286.0,27.25,42.994709,11000.7002,185.222107,8530.080078,,16000000000000.0,236.913788
2020-04-25,7550.48291,32941541447.0,,44.815205,,189.207397,,,16000000000000.0,239.760696
2020-04-26,7570.13916,33070154491.0,,44.719917,,195.413589,,39.0,16000000000000.0,239.642807
2020-04-27,7679.418945,36162144725.0,27.049999,44.677433,11106.03027,197.475723,8717.980469,,16000000000000.0,246.353577
2020-04-28,7796.970215,33187959921.0,26.469999,44.738171,11462.37988,197.273514,8825.69043,,16000000000000.0,243.268631
2020-04-29,7806.712402,60201052203.0,26.68,46.091522,11546.40039,198.465195,8802.700195,,16000000000000.0,243.7854
2020-04-30,8797.669922,66964629541.0,26.1,49.147854,11473.23047,216.909134,8911.019531,,16000000000000.0,257.410553
2020-05-01,8672.782227,44068389997.0,25.280001,46.714264,11158.87012,207.901733,8681.290039,,16000000000000.0,249.936188
2020-05-02,8869.057617,40134388683.0,,47.770359,,214.230087,,,16000000000000.0,257.231567
2020-05-03,8983.614258,47101785174.0,,49.464958,,215.352066,,46.0,16000000000000.0,261.97113
2020-05-04,8895.745117,45718796276.0,27.299999,48.243027,10965.76953,210.890854,8555.320313,,16000000000000.0,252.428558
2020-05-05,8912.832031,43148462663.0,27.280001,47.450291,11188.96973,208.013,8809.660156,,16100000000000.0,245.409424
2020-05-06,9007.441406,49371886931.0,27.93,46.768917,11196.87012,206.481354,8874.700195,,16100000000000.0,244.313522
2020-05-07,9261.895508,61112700562.0,27.0,46.019604,11140.92969,203.912857,8973.780273,,16100000000000.0,245.893539
2020-05-08,9936.162109,51780748042.0,27.440001,47.307724,11281.29981,212.198242,9056.889648,,16100000000000.0,252.520874
2020-05-09,9840.90625,46566121841.0,,47.839458,,213.142166,,,16100000000000.0,261.045898
2020-05-10,9591.168945,63325279337.0,,47.260593,,211.5522,,53.0,16100000000000.0,266.380554
2020-05-11,8755.535156,57119858802.0,27.219999,42.358269,11244.25,188.632187,9054.910156,,16100000000000.0,232.990479
2020-05-12,8610.385742,42142717533.0,26.33,41.739216,11332.41992,185.877335,9225.150391,,16100000000000.0,235.342346
2020-05-13,8805.387695,45558144023.0,26.58,42.074535,11035.23047,189.3741,9006.049805,,16100000000000.0,233.0755
2020-05-14,9271.329102,56426907637.0,26.1,43.094921,10661.92969,198.89151,8788.040039,,16100000000000.0,238.776077
2020-05-15,9734.291016,48158802327.0,27.67,43.945839,10927.41016,202.955399,8839.990234,,16100000000000.0,241.791046
2020-05-16,9333.240234,36164766408.0,,42.85136,,195.613388,,,16100000000000.0,235.544708
2020-05-17,9374.929688,40084250663.0,,43.180321,,200.608871,,37.0,16100000000000.0,236.52272
2020-05-18,9675.695313,41827139896.0,28.08,43.643074,11282.88965,207.179779,9177.150391,,16100000000000.0,241.313934
2020-05-19,9727.063477,39254288955.0,27.52,45.21331,11374.23047,214.604935,9227.459961,,16100000000000.0,247.944763
2020-05-20,9725.329102,36546239703.0,28.290001,45.387444,11408.61035,213.446243,9305.620117,,15200000000000.0,245.769226
2020-05-21,9522.740234,39326160532.0,26.959999,44.156235,11393.91992,210.12915,9375.19043,,15100000000000.0,239.482574
2020-05-22,9080.334961,29810773699.0,26.6,42.73037,11325.08008,199.837112,9278.549805,,15100000000000.0,228.357727
2020-05-23,9185.0625,27727866812.0,,44.208248,,207.194489,,,15100000000000.0,234.558792
2020-05-24,9212.283203,32518803300.0,,44.018593,,208.716064,,33.0,15100000000000.0,234.989883
2020-05-25,8786.107422,31288157264.0,,42.405674,,201.982651,,,15100000000000.0,224.489334
2020-05-26,8909.585938,29584186947.0,25.9,42.9272,11636.54004,205.259567,9501.209961,,15100000000000.0,230.561844
2020-05-27,8837.380859,32740536902.0,23.450001,42.409096,11787.55957,201.893005,9346.120117,,15100000000000.0,227.278503
2020-05-28,9184.945313,34367073114.0,24.549999,43.871845,11935.87988,208.885437,9392.990234,,15100000000000.0,233.579239
2020-05-29,9528.355469,32896642044.0,24.65,44.776535,11750.96973,219.925049,9382.349609,,15100000000000.0,239.461807
2020-05-30,9438.914063,32722975141.0,,44.632866,,220.717209,,,15100000000000.0,238.174561
2020-05-31,9700.105469,27773290299.0,,47.53928,,242.351379,,32.0,15100000000000.0,251.2798
2020-06-01,9463.605469,35198901068.0,24.1,45.57423,11799.91992,230.86026,9471.419922,,15100000000000.0,239.847229
2020-06-02,10162.97363,39137252109.0,24.82,48.094391,11900.24023,246.828186,9566.530273,,15100000000000.0,255.151398
2020-06-03,9533.760742,25007459262.0,23.34,45.929836,12175.05957,237.395218,9651.860352,,15100000000000.0,249.061752
2020-06-04,9655.854492,25921805072.0,23.82,47.20063,12236.74023,244.105286,9649.650391,,14500000000000.0,252.138412
2020-06-05,9800.21582,23509628646.0,22.5,47.674435,12640.98047,244.349594,9703.540039,,13700000000000.0,256.691559
2020-06-06,9664.904297,20438419222.0,,47.066727,,241.201355,,,13700000000000.0,256.749908
2020-06-07,9653.00293,25015250846.0,,46.744019,,241.908081,,30.0,13700000000000.0,253.310196
2020-06-08,9760.063477,21486346312.0,23.24,46.659168,12734.54004,245.178574,9823.44043,,13700000000000.0,254.23819
2020-06-09,9774.360352,23717842783.0,24.1,46.471443,12635.59961,246.175018,9867.19043,,13700000000000.0,255.124939
2020-06-10,9794.119141,25706567601.0,24.77,46.069267,12616.62988,244.822067,10012.32031,,13700000000000.0,255.295731
2020-06-11,9870.078125,30247143440.0,25.41,46.683582,12090.12988,247.548538,9791.240234,,13700000000000.0,257.233185
2020-06-12,9320.69043,22610564515.0,24.65,43.500725,11999.48047,231.625458,9715.870117,,13700000000000.0,236.432358
2020-06-13,9480.735352,17564322315.0,,44.793709,,237.544617,,,13700000000000.0,242.282715
2020-06-14,9477.553711,18991732746.0,,45.103828,,238.968185,,28.0,13700000000000.0,241.115738
2020-06-15,9386.035156,26699704768.0,23.5,44.084526,11565.82031,234.058304,9426.900391,,13700000000000.0,238.761963
2020-06-16,9454.266602,21565537209.0,24.42,43.908958,12304.13965,229.762299,9949.780273,,14300000000000.0,236.251266
2020-06-17,9533.78418,20177709879.0,24.48,43.882442,12193.41016,234.492371,9943.30957,,15800000000000.0,237.545914
2020-06-18,9481.567383,17770083003.0,24.200001,44.032356,11994.45996,232.898697,9892.480469,,15800000000000.0,240.453629
2020-06-19,9410.293945,19632223107.0,24.25,43.556366,12240.30957,231.954971,10042.12988,,15800000000000.0,236.947449
2020-06-20,9290.959961,17130541557.0,,42.646275,,226.976364,,,15800000000000.0,232.514145
2020-06-21,9330.926758,15324301169.0,,43.337345,,229.216141,,26.0,15800000000000.0,231.623413
2020-06-22,9300.915039,21104009514.0,25.110001,43.109253,11963.29981,229.003372,9945.490234,,15800000000000.0,231.23024
2020-06-23,9644.076172,17006433272.0,25.950001,44.194988,12157.37012,242.537018,10130.83008,,15800000000000.0,239.878082
2020-06-24,9632.149414,18961716076.0,25.68,44.188141,11956.29004,244.185928,10092.91992,,15800000000000.0,241.052216
2020-06-25,9314.126953,18616048626.0,25.73,42.862835,11680.38965,235.70285,9899.360352,,15800000000000.0,233.09848
2020-06-26,9260.995117,18341465837.0,25.639999,42.564304,11796.40039,232.877487,9995.120117,,15800000000000.0,233.011444
2020-06-27,9167.824219,17273093144.0,,43.280907,,229.631485,,,15800000000000.0,229.804489
2020-06-28,9048.460938,14560870760.0,,41.555561,,222.91449,,26.0,15800000000000.0,219.01123
2020-06-29,9140.029297,16460547078.0,26.0,41.427532,11683.07031,225.361435,9771.719727,,15800000000000.0,222.717957
2020-06-30,9185.581055,15735797744.0,26.059999,41.743965,11736.75,227.96843,9875.290039,,15800000000000.0,224.921936
2020-07-01,9145.985352,15971550355.0,26.98,41.43354,11907.83008,226.134583,10063.66992,,15800000000000.0,222.566727
2020-07-02,9231.139648,16338916796.0,26.6,41.736717,12088.7002,231.28891,10268.66992,,15800000000000.0,223.777618
2020-07-03,9124.842773,13078970999.0,,41.471855,,229.318954,,,15800000000000.0,222.283478
2020-07-04,9084.233398,12290528515.0,,41.173149,,225.288483,,,15800000000000.0,221.397781
2020-07-05,9126.09082,12903406143.0,,42.02216,,228.976196,,23.0,15800000000000.0,224.645355
2020-07-06,9072.849609,17889263252.0,26.73,41.598076,12181.29004,227.685013,10360.37988,,15800000000000.0,221.843277
2020-07-07,9349.161133,13839652595.0,26.549999,43.963493,12056.20996,240.972595,10412.45996,,15800000000000.0,240.205811
2020-07-08,9253.020508,19702359883.0,27.549999,43.318398,12023.57031,239.159973,10409.34961,,15800000000000.0,237.190399
2020-07-09,9427.994141,18000702524.0,28.0,45.188488,12089.24023,246.748291,10563.71973,,15800000000000.0,243.077271
2020-07-10,9273.357422,16860035605.0,27.639999,44.505367,11935.29981,242.868011,10545.91016,,15800000000000.0,238.732315
2020-07-11,9277.511719,13249910444.0,,44.250656,,241.044785,,,15800000000000.0,237.96048
2020-07-12,9241.054688,14452361907.0,,44.687767,,239.459641,,30.0,15800000000000.0,236.699432
2020-07-13,9277.205078,17519821266.0,27.49,44.636101,12159.75,242.18187,10729.91992,,16600000000000.0,236.769058
2020-07-14,9238.703125,18085038362.0,26.049999,43.969219,11989.41016,239.975616,10310.25,,17300000000000.0,232.294052
2020-07-15,9241.897461,15844731575.0,26.9,43.790375,12377.65039,240.143646,10576.71973,,17300000000000.0,229.976791
2020-07-16,9191.980469,15713967523.0,26.82,43.263828,12310.17969,238.450912,10443.87012,,17300000000000.0,227.292206
2020-07-17,9131.8125,13944570749.0,27.040001,42.041271,12395.75977,233.691391,10500.51953,,17300000000000.0,224.032913
2020-07-18,9151.183594,12252601475.0,,41.908268,,232.855682,,,17300000000000.0,222.787491
2020-07-19,9158.005859,12939002784.0,,42.425865,,235.458298,,26.0,17300000000000.0,224.19664
2020-07-20,9187.220703,13755604146.0,27.610001,42.551159,12413.15039,238.494873,10526.01953,,17300000000000.0,227.118362
2020-07-21,9162.514648,18069581956.0,28.76,41.973995,12492.08008,236.302505,10837.87988,,17300000000000.0,222.70784
2020-07-22,9375.080078,16532254884.0,28.65,43.606789,12508.67969,245.037262,10687.58008,,17300000000000.0,229.574463
2020-07-23,9527.141602,18146399002.0,28.51,44.939594,12567.16992,262.388641,10689.5,,17300000000000.0,238.788208
2020-07-24,9585.514648,16552768325.0,28.120001,44.850105,12488.67969,274.722687,10294.41016,,17300000000000.0,237.760956
2020-07-25,9539.485352,16610070933.0,,44.107262,,279.026367,,,17300000000000.0,235.441925
2020-07-26,9680.234375,20507998997.0,,48.836586,,303.692383,,43.0,17300000000000.0,249.827667
2020-07-27,9905.217773,35359749590.0,29.5,47.973759,12481.00977,309.657928,10421.7002,,17300000000000.0,246.819565
2020-07-28,11017.46387,28766551142.0,29.5,53.060986,12515.83984,321.829742,10509.2002,,16800000000000.0,268.387604
